iteration,loss_total,loss_data,loss_phys,loss_bc,te_km
1201,0.04716913370591862,0.02797421835288104,0.01913292257767113,6.199277536644794e-05,13.251753095739476
1202,0.03882390724265911,0.025998940713818773,0.012768600036942416,5.636649189792134e-05,13.241185693816261
1203,0.05643965653700614,0.03852837732528324,0.017450536868559467,0.00046074234316342496,13.231675443144185
1204,0.044170403798913876,0.025681079762783752,0.018148697555713487,0.00034062648041663574,13.223115945378874
1205,0.021109318160696788,0.01258629807867988,0.00838071679132447,0.00014230329069243923,13.215411632143033
1206,0.04019917614343813,0.027384838304117372,0.012753601472855957,6.073636646480157e-05,13.208476639837238
1207,0.029401325468856786,0.018125609819938836,0.011235997780350835,3.971786856711417e-05,13.205790553890322
1208,0.04064836886256765,0.02370959560125107,0.01688612159493523,5.2651666381354267e-05,13.203371818883069
1209,0.04570404998488146,0.029189348426151437,0.016484703703105574,2.99978556244411e-05,13.194867574187446
1210,0.025510350123283374,0.016069321514965432,0.009240006927171848,0.00020102168114609494,13.187212984932673
1211,0.05011941847634267,0.02799652007896013,0.02191669718012907,0.0002062012172534671,13.17966574020166
1212,0.029022593978752616,0.017801113572825093,0.011181632091916737,3.9848314010787e-05,13.17287207786216
1213,0.03203833671224815,0.017836376167605916,0.01402965385506972,0.00017230668957251159,13.166756424978148
1214,0.04274886410499475,0.03013770674368579,0.012557723007928246,5.343435338071402e-05,13.161250849636875
1215,0.02539386639835791,0.01563656950885318,0.009635089525267973,0.00012220736423675742,13.156294276656867
1216,0.021693410315120783,0.013384101831819418,0.008149784995273615,0.00015952348802774935,13.151831785993531
1217,0.019348066680648018,0.012836010248480804,0.006363920409965308,0.00014813602220190868,13.14781398471597
1218,0.03369103469225256,0.02277945259305547,0.010626619345816251,0.0002849627533808345,13.144196444509316
1219,0.05340118972059963,0.03095348723016649,0.02236115438200141,8.654810843173418e-05,13.140939197597199
1220,0.040678629002072364,0.025209894702683373,0.015345226345523133,0.00012350795386585685,13.13800628479818
1221,0.04437718393540115,0.028038145617416545,0.016094437628244643,0.0002446006897399609,13.135365350146682
1222,0.03286690842524012,0.02128572670243905,0.011330282922454768,0.0002508988003463048,13.126075075045588
1223,0.051772815592512796,0.030467407837082742,0.021084819549032966,0.00022058820639708816,13.11771352224087
1224,0.025400136795172945,0.017970455686289417,0.007357697262644138,7.198384623938836e-05,13.112557982545418
1225,0.06401267380285014,0.037875183475166004,0.026059913984124213,7.757634355992032e-05,13.108376821281098
1226,0.041909099401000204,0.02310646986867227,0.018759820763423963,4.280876890396787e-05,13.10461225210553
1227,0.05735061381215932,0.033610209356190766,0.023640201299210045,0.0001002031567585078,13.101222666580616
1228,0.04427360548489627,0.029282618943315082,0.014782988610533725,0.00020799793104745974,13.098170631210055
1229,0.028649946652642283,0.01819052084197999,0.010431034594109658,2.8391216552632945e-05,13.095422464908323
1230,0.03993717117293376,0.02622885697444735,0.013364618750788246,0.0003436954476981621,13.092947859914068
1231,0.04289628048988095,0.02780060232403751,0.014771318165858763,0.0003243599999846744,13.090719541553627
1232,0.021850850922992732,0.013526069997221666,0.00814705651682544,0.00017772440894562962,13.088712962769781
1233,0.05192081102500593,0.028548837323401723,0.02324532907507869,0.0001266446265255207,13.08690602977941
1234,0.034174437805706184,0.02496900553600929,0.008675591614014438,0.0005298406556824548,13.085278855619672
1235,0.027988884050940546,0.015301334715463948,0.011750093481700419,0.0009374558537761776,13.083813538692294
1236,0.03043725953273816,0.01709974878827237,0.012775307843944742,0.0005622029005210526,13.08249396372534
1237,0.04003626979279764,0.02597331058677096,0.013517602335869279,0.0005453568701574029,13.081305622846774
1238,0.04212748747780266,0.02623141225469106,0.015634817533447008,0.0002612576896645934,13.080235454707863
1239,0.032415953021410156,0.023914369816354912,0.008387435717576566,0.00011414748747867927,13.079271699811642
1240,0.049041232249582976,0.02857881806786067,0.020215331532765828,0.00024708264895647583,13.07540793862425
1241,0.054931771560654104,0.030953008934415254,0.023923099415651693,5.56632105871591e-05,13.071929082781672
1242,0.033243190881427465,0.02019597859263438,0.012917650835348559,0.00012956145344452405,13.068354902923192
1243,0.03998852242670192,0.022241737655462925,0.017493389361729166,0.0002533954095098348,13.061714757327803
1244,0.05956481005132671,0.037508649716273705,0.02176717887669773,0.00028898145835527003,13.055727951840097
1245,0.038370338646334545,0.02128283978216661,0.016888791971775056,0.00019870689239287384,13.050338389031959
1246,0.021508178011926282,0.014871911283748415,0.006549488112951263,8.67786152266036e-05,13.039694162864135
1247,0.04150980662996996,0.02919414241407008,0.012212229014961386,0.00010343520093849183,13.023021457017599
1248,0.045633391320095806,0.02509445415589196,0.02047396107797601,6.497608622783815e-05,13.008023735950133
1249,0.033703188320506956,0.02083594553672555,0.012813018820365452,5.422396341595621e-05,12.99453109991271
1250,0.03920774268397609,0.021300374713620958,0.017688537177820277,0.00021883079253485173,12.982391189716338
1251,0.036905307157249156,0.019747165133341186,0.016721990494376095,0.00043615152953187545,12.97146731822577
1252,0.026966498994330308,0.01665932994843521,0.009917199489257084,0.00038996955663801367,12.961636811575442
1253,0.04620300082390864,0.029994903016969006,0.0158893302284525,0.0003187675784871337,12.952789534632865
1254,0.02635895052383664,0.019272524659554358,0.007013774213667399,7.265165061488287e-05,12.944826578666488
1255,0.043597438982708264,0.024784067180289398,0.01869919065716091,0.00011418114525795457,12.937659092088918
1256,0.028641711915972163,0.016810649657180165,0.011308161194725207,0.00052290106406679,12.931207237629218
1257,0.034795696110968985,0.02252788298368623,0.01123427208373589,0.0010335410435468677,12.925566837192624
1258,0.04028896964197556,0.025451777225423747,0.013080420123185561,0.0017567722933662451,12.92048903367091
1259,0.03703825528481121,0.025242212515242644,0.010309184199005714,0.0014868585705628563,12.915917524242554
1260,0.053067593131389694,0.03388092759568766,0.018495818753670228,0.0006908467820318104,12.91180167610938
1261,0.04360195591506143,0.030831463965121746,0.012713733679040794,5.6758270898891184e-05,12.90809594880698
1262,0.04066945633454476,0.02791646626210104,0.012517913420748783,0.00023507665169493448,12.904759376628078
1263,0.03455743281342468,0.022017118180054873,0.012064946058659565,0.00047536857471024044,12.901755104670181
1264,0.05271811198000634,0.027087275639725007,0.02518754323961525,0.0004432931006660868,12.900501219443928
1265,0.023868651393601347,0.012362024910867015,0.011401669274767351,0.00010495720796698198,12.897603169287366
1266,0.05551338422359417,0.03032198897449233,0.025145185846175835,4.6209402926005675e-05,12.892536007478387
1267,0.02795128260567785,0.015046492064380608,0.0127898158631843,0.00011497467811294003,12.887974088860675
1268,0.044025121950146885,0.026128295016333174,0.01757144494423641,0.0003253819895773043,12.883036474873027
1269,0.052101759495992245,0.033626630589474224,0.018000744199642087,0.0004743847068759327,12.878591148137373
1270,0.05108047144703346,0.03000614709296676,0.020873110803999985,0.0002012135500667106,12.873693626713276
1271,0.05124675967848138,0.028447996727279788,0.022760343901089483,3.8419050112103926e-05,12.869284385770722
1272,0.039663371668597354,0.027424407426074198,0.012113639514181047,0.00012532472834210896,12.865314602470052
1273,0.030141253771571366,0.021133191461971526,0.008672011086668154,0.0003360512229316876,12.861740362545461
1274,0.05868785695082501,0.03275406966533976,0.02568349162203374,0.000250295663451516,12.85054984112728
1275,0.03942656286676875,0.023866090387122545,0.015135126352008307,0.0004253461276378991,12.840479711233279
1276,0.02554112049158659,0.015835439752934822,0.009418119309964711,0.0002875614286870557,12.828841282329979
1277,0.02509594995349225,0.016896638383869685,0.008186495180797278,1.2816388825287545e-05,12.818368456774044
1278,0.04085027741992438,0.02622564114973737,0.014374182190853497,0.0002504540793335058,12.808943693369821
1279,0.0394819463983683,0.025204296351857034,0.013784236135945342,0.0004934139105659243,12.794446549977424
1280,0.04586134149890072,0.024432085970049963,0.020816384075483904,0.0006128714533668504,12.781404121313136
1281,0.03462947053145043,0.02187415276892805,0.012419953143112008,0.00033536461941036886,12.769669182310896
1282,0.026394059525032466,0.016950825594483906,0.009232074563876919,0.00021115936667163862,12.759109644284067
1283,0.040657494008411,0.022867101488132868,0.017671222954371034,0.00011916956590709927,12.748340090849034
1284,0.0365464771678445,0.019903624106712692,0.016602773650432345,4.0079410699467145e-05,12.738648565428306
1285,0.04247790144814883,0.024869588297440594,0.017472961010419875,0.00013535214028836186,12.729926464614062
1286,0.03623698965727608,0.022597945718849335,0.013456468040875158,0.00018257589755158566,12.714571976918911
1287,0.03940355576723855,0.02814419971711334,0.010693070856350722,0.0005662851937744893,12.700759237195738
1288,0.01757952777665923,0.010153532559017861,0.006867434877233764,0.0005585603404076061,12.688332025019754
1289,0.03474677869148508,0.020766560389559686,0.01362480973774386,0.00035540856418153307,12.6743741537639
1290,0.03982337377124754,0.023820124294510664,0.015798807014598685,0.00020444246213819278,12.661816537988605
1291,0.018860495560787782,0.012634125872151764,0.00610392703512433,0.000122442653511689,12.647405271307576
1292,0.030455351970088505,0.017472509868183536,0.012864313541160225,0.00011852856074474437,12.634440221692065
1293,0.036192793246292695,0.020273700838460498,0.015797351658323636,0.00012174074950856412,12.61753636228589
1294,0.04667533008148424,0.027478043439472036,0.019172504149912638,2.4782492099563427e-05,12.602331757732825
1295,0.04446679185428355,0.023892284889639303,0.02046119297307485,0.00011331399156939836,12.588057789305704
1296,0.022584403419014944,0.015546467631782825,0.006694744480262056,0.00034319130697006386,12.57521620552105
1297,0.06555812854876733,0.036228749554463126,0.028403670912035345,0.0009257080822688588,12.565330440090936
1298,0.028436077689620823,0.017668809294735462,0.00960497797670733,0.0011622904181780294,12.55643377821445
1299,0.02483944608169873,0.016192244605557425,0.007168678252230965,0.0014785232239103393,12.546597168165771
1300,0.03606414926861747,0.022845313790409667,0.012009542614636708,0.0012092928635710962,12.53774472502173
1301,0.05762154928816839,0.0357307097077663,0.02148342691561718,0.00040741266478490845,12.530755323623028
1302,0.039131827457892426,0.02350648641503808,0.015555456083331583,6.988495952276252e-05,12.524463873534895
1303,0.03364421871362921,0.02005098692683391,0.0134865383668141,0.00010669341998119934,12.518800381566463
1304,0.030114696540696023,0.019283691108460368,0.010693766855811747,0.00013723857642390934,12.513701929860197
1305,0.043050884731695244,0.026111070637075896,0.01673476586563035,0.00020504822898899307,12.509111950089121
1306,0.0583151740320156,0.03583597096911376,0.022379544898371042,9.965816453080279e-05,12.501372114136345
1307,0.038567616521091155,0.02138687426719876,0.017147899908622886,3.2842345269515223e-05,12.494405581549309
1308,0.022852218031771523,0.01394588635110395,0.008878432597512326,2.7899083155245553e-05,12.48813472499923
1309,0.031034860745898635,0.019000353635741415,0.012008015844032709,2.649126612451285e-05,12.482489778728201
1310,0.03421444112057014,0.02300887332980611,0.011143825993969588,6.174179679444924e-05,12.477408029376283
1311,0.028343346063595686,0.014681470852843128,0.01354673928573229,0.00011513592502026668,12.47283309252963
1312,0.03099294807942218,0.02008459923148583,0.010478259177342894,0.00043008967059345764,12.468714265458452
1313,0.03261036293033802,0.020900572584212868,0.011513216500742334,0.00019657384538282084,12.46500594765478
1314,0.027169526925317763,0.014543547146231114,0.01253241927723291,9.35605018537401e-05,12.45998348532817
1315,0.036137819967160555,0.02013812961242594,0.015714615470563322,0.000285074884171294,12.455461909263583
1316,0.05939828239582741,0.03251291771506878,0.026497625064653585,0.00038773961610504985,12.45139111254286
1317,0.04760355735962519,0.02825899970776747,0.019010993331127032,0.0003335643207306835,12.445555344689748
1318,0.03564609241014367,0.019933080576025348,0.015668567414829717,4.444441928860663e-05,12.440301905821899
1319,0.04236248448607148,0.023564969627859086,0.018429364482062307,0.000368150376150091,12.441663865013794
1320,0.050861660018799666,0.031066845456003595,0.019032992157618868,0.0007618224051772022,12.442890592831283
1321,0.05218138777364299,0.027450506328198915,0.02337905310622728,0.0013518283392167962,12.443995504941471
1322,0.03496257148766964,0.021260821230054714,0.012699506645531333,0.0010022436120835948,12.444990688292375
1323,0.040504422726989196,0.025570574266771583,0.014642103859878793,0.0002917446003388267,12.445887032301636
1324,0.050834402752495886,0.02703913578174949,0.023694222719851762,0.00010104425089463248,12.445954208113283
1325,0.05925047906192775,0.03690474992291243,0.021697721283891525,0.0006480078551237941,12.44708148400644
1326,0.04874200549222844,0.027618368428774333,0.02033543424964892,0.0007882028138051839,12.448096810902976
1327,0.04125625995489981,0.0273990245487922,0.013234649198928942,0.0006225862071786619,12.44644200078445
1328,0.03977220972366867,0.026980122254698046,0.01202633852651928,0.0007657489424513442,12.44082838052047
1329,0.05072802900505464,0.030991588527391922,0.01963884909762567,9.759138003704718e-05,12.426895852815859
1330,0.0403947509440552,0.02307738473991453,0.017235104512964214,8.226169117646378e-05,12.41436140174624
1331,0.03360597594215704,0.017773463604129847,0.01573679635414104,9.571598388615503e-05,12.403083544821563
1332,0.055205235294264826,0.031489863577338136,0.023622481010002614,9.289070692407089e-05,12.392935342167085
1333,0.042803506825391434,0.023314002301467546,0.019417276135878087,7.222838804580504e-05,12.383802859487611
1334,0.030205481133277295,0.01991715701517682,0.010177776541029564,0.00011054757707091171,12.370786514428294
1335,0.03737296800518162,0.02230992768006759,0.014999572654405298,6.346767070873198e-05,12.359075558005387
1336,0.03442923290230365,0.018079622937586828,0.016314665337017677,3.494462769914924e-05,12.3485380307928
1337,0.0361847013345697,0.02370953287396269,0.012334579115016064,0.00014058934559094938,12.339055510111187
1338,0.048070080670403734,0.025189904383938186,0.0223846505070145,0.0004955257794510504,12.332239656945434
1339,0.054229622472765165,0.030877390760808445,0.022893680278018223,0.00045855143393849855,12.326104451579749
1340,0.022077144574757474,0.01336929496281077,0.008489491558110202,0.0002183580538365029,12.320581635971173
1341,0.057627260555729025,0.03078097199218081,0.026804260515549454,4.202804799876394e-05,12.31764373459993
1342,0.0646105623334027,0.0366919418198266,0.027879062922909384,3.95575906667249e-05,12.314998431805
1343,0.04273566313395962,0.02401203460022054,0.018631322311856355,9.230622188273017e-05,12.312616533319906
1344,0.04069443547371204,0.025187643240318643,0.015261685144478433,0.00024510708891496827,12.310471767834942
1345,0.030328025273032844,0.02001133250056381,0.010075773903496142,0.00024091886897289235,12.308540492442502
1346,0.022378686035582105,0.014324282129159439,0.007770729187712809,0.00028367471870985534,12.309124287975722
1347,0.018387632897082496,0.010887845822671733,0.00741990960646612,7.987746794464245e-05,12.309650082946888
1348,0.012501790961020179,0.008837662822887298,0.003608266195974251,5.586194215863019e-05,12.310123637525272
1349,0.04879547225423715,0.0326813819730074,0.016034496366709897,7.959391451985346e-05,12.310550140236602
1350,0.03888074657344217,0.021520652626530107,0.017308689075264273,5.140487164779419e-05,12.310362419661915
1351,0.03272101759365961,0.02156821381589487,0.011098108029735917,5.4695748028825334e-05,12.303503998358067
1352,0.03800707034944879,0.024419200157238828,0.013472222636476234,0.00011564755573373506,12.297330522781435
1353,0.04213293999675833,0.03113705982184816,0.010950245280091352,4.563489481882217e-05,12.291773296680185
1354,0.041034097117759225,0.025377922774613475,0.015454778092553306,0.0002013962505924443,12.286770568742993
1355,0.0381425829787898,0.0237259004474428,0.014140355421576791,0.00027632710977020685,12.274476676446428
1356,0.019605907800076993,0.010601429110536674,0.008887603230218692,0.0001168754593216287,12.26341524308229
1357,0.04101014989251451,0.022821578420157206,0.01807580633977678,0.00011276513258052415,12.253461776217472
1358,0.06853557782493744,0.042034257340352134,0.02643629237365842,6.50281109268879e-05,12.244504535917567
1359,0.0416975895870014,0.02308321552466415,0.018571516834470857,4.285722786639376e-05,12.23644319509871
1360,0.03668705139002337,0.02048520133045107,0.015577396019373187,0.0006244540401991182,12.229187646814308
1361,0.020032329395432324,0.014257373553091507,0.004508713984531685,0.0012662418578091338,12.22265694122684
1362,0.0497790961874321,0.03098733509299055,0.017030676255960473,0.0017610848384810825,12.216778337240434
1363,0.05774066825015207,0.03410760726650777,0.0219248291096788,0.0017082318739654917,12.211486455674638
1364,0.03683642181401246,0.020920288119039964,0.015056730750108667,0.0008594029448638384,12.208776125272252
1365,0.03997550439761782,0.026653461424641426,0.013235906383172935,8.613658980346025e-05,12.206335703549975
1366,0.01840275341166766,0.009799128815061505,0.00849984197987966,0.00010378261672649159,12.204138266042724
1367,0.04764196549344933,0.027242657658057043,0.019518180590897306,0.000881127244494979,12.199447981218839
1368,0.03249737041567559,0.019875162425396387,0.011481735796975867,0.001140472193303332,12.195225433852531
1369,0.03898252627198942,0.022095127189832985,0.01595381468854682,0.0009335843936096217,12.189937866605883
1370,0.03356454911340274,0.021250183237044428,0.011710762318874086,0.0006036035574842252,12.185177825746583
1371,0.02892460700733235,0.016661000051630976,0.012062621024745361,0.00020098593095601547,12.180892506824492
1372,0.059288888259048995,0.03238559466555963,0.02684277603015545,6.0517563333913456e-05,12.172990263741237
1373,0.04753496130370656,0.025614733194232922,0.02186893243531243,5.1295674161204166e-05,12.165984280755078
1374,0.029173729304606526,0.018506770446240987,0.010612447774720885,5.4511083644652166e-05,12.159678122839983
1375,0.025671134863596293,0.015396571879180941,0.01019861949930063,7.594348511472435e-05,12.15319523532641
1376,0.032260139329574056,0.01930932918832837,0.012864832570868788,8.597757037689692e-05,12.14735968851712
1377,0.04023845512219751,0.02675106077375788,0.01346657119623445,2.0823152205175652e-05,12.142106579583851
1378,0.05462097950965633,0.03459952981655573,0.01991033405033898,0.00011111564276162014,12.137377562738202
1379,0.04637719879777804,0.025125225134694583,0.021170792807029666,8.118085605379352e-05,12.136220623015756
1380,0.05504030198207544,0.030007002022968736,0.02492923744875597,0.00010406251035073404,12.135178775489608
1381,0.029718275712757553,0.015263122618231637,0.014258700474872352,0.00019645261965356428,12.134240562567495
1382,0.0383165031939517,0.023752248009907308,0.014017301053190453,0.0005469541308539351,12.133395668851328
1383,0.02732455273713902,0.015567815669843632,0.010777109259722077,0.0009796278075733104,12.132634806973993
1384,0.0320514484713811,0.018567249692991443,0.012140106284666653,0.0013440924937230044,12.131949614903496
1385,0.024258607236067927,0.015428911153126591,0.008387829171166724,0.00044186691177460814,12.131332563551894
1386,0.03914444889145609,0.022209836313089103,0.01672064057002237,0.00021397200834460944,12.130776873646312
1387,0.029259698173106127,0.017066014545313698,0.011997911601171415,0.0001957720266210152,12.131501499913282
1388,0.04042047442315972,0.022240614163622816,0.017442859273096988,0.0007370009864399185,12.13215413545838
1389,0.039570696298450565,0.02296431649724466,0.014626271757930995,0.0019801080432749097,12.132741929023863
1390,0.04421520211364206,0.02690307873000513,0.01554829543960596,0.0017638279440309744,12.135885877289322
1391,0.044118351260444,0.028535519599517813,0.014298290333991222,0.001284541326934966,12.14581163851565
1392,0.04797405305451598,0.03250261963460175,0.014886150766931238,0.0005852826529829923,12.154757719951675
1393,0.0288014395317275,0.019553407900285535,0.009085518482317334,0.00016251314912463352,12.1591113479551
1394,0.034229809772729616,0.017414599098767712,0.016659446579561792,0.00015576409440011527,12.163033555223924
1395,0.05198777248398341,0.027765621478185794,0.023928235564088258,0.0002939154417093562,12.16656697288872
1396,0.03973989652474002,0.02052271761502656,0.018993546627669382,0.00022363228204407454,12.169750042126552
1397,0.03377867191651634,0.01882657839200474,0.014720187665531636,0.00023190585897996414,12.172617421680773
1398,0.042967166386976514,0.029458762914407736,0.013235615621442544,0.00027278785112623804,12.175200356558657
1399,0.026853398608101514,0.01615785648111122,0.01051286978897579,0.00018267233801450792,12.177527011449333
1400,0.033868130158713615,0.021503660168733778,0.012231697501780199,0.00013277248819963563,12.179622772111765
1401,0.03986181460973415,0.026535673098365402,0.01328750071424985,3.864079711890126e-05,12.181510517707599
1402,0.04709243720749975,0.028938734204291296,0.017877017972814317,0.00027668503039413684,12.183210866797184
1403,0.036884914071671895,0.025609479675721573,0.010874812578362291,0.00040062181758802775,12.184742399478843
1404,0.033163419678965786,0.018590365322820997,0.013906166352944166,0.0006668880032006259,12.184022293104107
1405,0.04748668066208666,0.0318430183439829,0.014399356609345436,0.0012443057087583207,12.177718081947434
1406,0.044185004847948885,0.029285647381934992,0.01343195898700216,0.0014673984790117354,12.172043322673902
1407,0.03247339852504934,0.017691437827662946,0.01232766760443328,0.0024542930929531102,12.16693491822549
1408,0.04423449849861585,0.024888495851526082,0.017051866374232526,0.0022941362728572372,12.156458752021058
1409,0.022657555886998207,0.012104460483030568,0.0077333288292263285,0.0028197665747413097,12.14703167885212
1410,0.03402160443594814,0.01697855913334015,0.013114352707139457,0.003928692595468534,12.138547953066011
1411,0.04662750523228051,0.023692054497414405,0.016872334488350592,0.0060631162465155115,12.130912617978984
1412,0.04189158970408651,0.018525073035005873,0.01580284954950671,0.007563667119573924,12.12151863555796
1413,0.05086192263512081,0.027481013543559068,0.016113324751451292,0.00726758434011045,12.11306468580369
1414,0.05427338921709417,0.025891078300409872,0.023255509706102642,0.005126801210581653,12.105456146803034
1415,0.03274453902188085,0.01768874495742874,0.012309359430513611,0.0027464346339385,12.09860802603663
1416,0.041787637211788416,0.027643581162369413,0.013694199834425524,0.0004498562149934772,12.09244396067184
1417,0.025475540599813985,0.015125618959405777,0.010205624296671666,0.00014429734373654071,12.086895325332867
1418,0.05529170357893617,0.03499328580379238,0.018721343390395266,0.0015770743847485207,12.082860594626087
1419,0.033250584954626065,0.016460242744891024,0.013625667332924246,0.0031646748768107947,12.07639652640642
1420,0.04405809884422236,0.024267981099579936,0.016395638590134536,0.003394479154507895,12.07057798568625
1421,0.030956871043030396,0.01862769760055392,0.01116214488912736,0.0011670285533491134,12.065340243863115
1422,0.050009984812085406,0.02887770307909829,0.02099295612888966,0.00013932560409745743,12.06062511270715
1423,0.032805499530457256,0.02000294628294016,0.012184860046275116,0.0006176932012419799,12.0512202367726
1424,0.03153612064075017,0.017907624685630046,0.012653110360169712,0.0009753855949504122,12.042756546812393
1425,0.038006925896423356,0.02631668276404411,0.011187271319624768,0.0005029718127544812,12.035139294602006
1426,0.043226876097449324,0.02504096102680096,0.01809352261950496,9.239245114340487e-05,12.028283375916741
1427,0.04777367402577471,0.02888046341217939,0.018816932611751797,7.627800184352778e-05,12.022112328998123
1428,0.05067325071380494,0.03315571662724031,0.017223057319251743,0.0002944767673128871,12.016364525691786
1429,0.01916958946373318,0.012509235001291428,0.006242134644236622,0.00041821981820513033,12.01119045075962
1430,0.07438428665618357,0.03950692009855788,0.03455958082817479,0.0003177857294508979,12.004184408312346
1431,0.048944540441647436,0.027874151370784528,0.021017441240238525,5.294783062438665e-05,11.99787832122162
1432,0.045700210244018324,0.028250487569238373,0.01710724858145733,0.0003424740933226259,11.992201947086556
1433,0.04381445297692045,0.02428694692736278,0.01902663790676133,0.0005008681427963411,11.987092151471412
1434,0.024629064962711618,0.018923441995083945,0.0056221629206315215,8.346004699615213e-05,11.982492177525476
1435,0.031163600935839003,0.020410987470289917,0.01058753082371733,0.00016508264183175698,11.978350992734715
1436,0.04560479919715675,0.027647800306016154,0.017381265195635084,0.0005757336955055112,11.974622704274408
1437,0.048660330543123506,0.028399715580572717,0.019277557821742022,0.0009830571408087619,11.968579158271353
1438,0.031155942276841365,0.018802284844377966,0.011992478637095577,0.00036117879536782117,11.963139008409609
1439,0.03843107644566114,0.023265023347217667,0.015102257359729698,6.379573871377602e-05,11.958241778223659
1440,0.03776961138841756,0.0206290975599694,0.016967121342514116,0.00017339248593403614,11.953833096608287
1441,0.03652726706164398,0.02518237132159276,0.010962465290857808,0.00038243044919341034,11.949864073158471
1442,0.0169716903295798,0.011184006758003925,0.005474804770682866,0.00031287880089300805,11.946290738976726
1443,0.03294398419761938,0.01801437405463233,0.014833094352765473,9.651579022158183e-05,11.94307354579764
1444,0.036783706241563505,0.020888671546390212,0.015817471578342797,7.756311683049267e-05,11.940176917112971
1445,0.051613377704895456,0.03228412715671772,0.01903503389847652,0.0002942166497012187,11.936542513379132
1446,0.03203250417485201,0.02050573004734613,0.011232028989267008,0.00029474513823886877,11.933270355871574
1447,0.021741025662728244,0.016483069293053806,0.0051970481289071125,6.090824076732562e-05,11.930324254855927
1448,0.03651461065715068,0.023458199481787848,0.013018965065237925,3.7446110124906034e-05,11.92767165202844
1449,0.03751549645761935,0.022733604225702853,0.014761501278121538,2.0390953794957985e-05,11.925283253110756
1450,0.028780376722517636,0.01621241803517975,0.01253348758171782,3.4471105620066616e-05,11.92092664279903
1451,0.03486649433657279,0.02302073142556932,0.011759897073204427,8.586583779904432e-05,11.91700449323862
1452,0.050754290996891945,0.029820745237018075,0.020850936925241814,8.260883463205873e-05,11.91347335686808
1453,0.04113806208287694,0.02371874875076796,0.017315888895509425,0.00010342443659955068,11.910294153979297
1454,0.04226714874214518,0.02927637375987555,0.012923793826177915,6.698115609171354e-05,11.904028391167468
1455,0.03644447062745951,0.02090051477605522,0.015491235646836824,5.272020456746451e-05,11.89838834491811
1456,0.045453318477780925,0.026816701259339253,0.018585407933666215,5.120928477545497e-05,11.893311278047626
1457,0.05600255547896598,0.029230073615227208,0.026735109668812092,3.7372194926678484e-05,11.888740791242457
1458,0.03543589807633201,0.021350144506886465,0.014042957368560236,4.2796200885313844e-05,11.883400118233777
1459,0.04468275714205981,0.02632045868787869,0.018275661715393195,8.663673878792603e-05,11.878592432239918
1460,0.02974631084537649,0.01791339757253314,0.01177808613318037,5.4827139662978436e-05,11.873887079521563
1461,0.03542912029599606,0.021381635724392757,0.014026143787328227,2.134078427507799e-05,11.869651098128841
1462,0.023608820910614024,0.015456340936595666,0.008071395090427485,8.108488359087181e-05,11.865837525046404
1463,0.03824177381326745,0.023165440795129374,0.014901387981464214,0.00017494503667386314,11.859139757479186
1464,0.045848482835655235,0.024885591589279197,0.020699033354555342,0.00026385789182069264,11.853111078373315
1465,0.05397520306534326,0.03330686137383083,0.020466583384339515,0.00020175830717291668,11.847684359242468
1466,0.06469671221669179,0.03781403530732087,0.026673609318196026,0.00020906759117488998,11.842799261033116
1467,0.03740670691261717,0.023413778798049425,0.013902330452885348,9.059766168239212e-05,11.834885663536678
1468,0.03245946686823467,0.021748685062480483,0.010452016232449688,0.000258765573304499,11.82770333395793
1469,0.020039838246877134,0.01353633552317019,0.006436647441749684,6.685528195725944e-05,11.8200681054162
1470,0.02739204970632825,0.019586168467376267,0.007746530713540611,5.9350525411374116e-05,11.81319615295649
1471,0.04889588713514946,0.02784597774698733,0.0207666431205208,0.000283266267641327,11.807010797502809
1472,0.0388581099572166,0.020312331813936463,0.01820890251884395,0.00033687562443618417,11.800790532038134
1473,0.035063565558190686,0.021483655065050837,0.01334952343375553,0.00023038705938432052,11.793809751385133
1474,0.050543555274151705,0.03199883530643719,0.01849821270379259,4.650726392192373e-05,11.787526505496258
1475,0.04787588671686834,0.023174591103356814,0.024676279668086207,2.501594542531925e-05,11.781870780106328
1476,0.0340713027694389,0.01925234093298358,0.01480076557238965,1.8196264065672913e-05,11.77615139299307
1477,0.05353608669962875,0.02877128128135869,0.024614918838096578,0.00014988658017347887,11.77006083608325
1478,0.016904603925117587,0.0103236329921732,0.006412179690932931,0.00016879124201145605,11.764578477462885
1479,0.04375962471135814,0.023186907941119692,0.020499848313842464,7.286845639598979e-05,11.759643342668689
1480,0.02107081525675067,0.015068972578404397,0.005761837282849184,0.0002400053954970877,11.75533757655716
1481,0.04301566886589148,0.029397781756127714,0.01331434050106668,0.00030354660869707947,11.751461226517039
1482,0.025445755069407994,0.01546464309802726,0.009908635299201744,7.247667217898949e-05,11.747971346604695
1483,0.0353188450069545,0.023199774098460017,0.01206759932257062,5.1471585923860105e-05,11.74482930864177
1484,0.021151940683576904,0.011904541535709304,0.009217905354215182,2.9493793652421296e-05,11.742000363816015
1485,0.042282998989520974,0.031811069738973734,0.010379536154760336,9.239309578690106e-05,11.73945324960157
1486,0.03197881712015446,0.023610228920091895,0.007975813918994216,0.0003927742810683497,11.73208450146634
1487,0.043844599456007466,0.024231001490089672,0.01868764410350071,0.0009259538624170822,11.719097010075291
1488,0.024442142776101558,0.013939447045258506,0.009957521404581587,0.0005451743262614632,11.707413017756233
